ID,Video_ID,Comment,comment_fr,Name 
6208,hpz966qXjTs,"Bravo Camerounais, on ne lâche rien, il faut donner du boulot à tous ces tontons Macoutes, BIRS envoyés par les gangsters au pouvoir à Yaoundé pour défendre le pouvoir qu'ils ont volé à M K. Président élu du Cameroun.

Qui est légitime pour donner l'autorisation de marcher ? Répondez vous même à votre question ! Biya mort et enterré ou le Président élu M Kamto ?

Les forces de désordres, vous vous rendez complices de violence et terrorisme contre la Population. Seul le Peuple est Souverain. Vous et vos collègues violentez kidnappez et tuez les Camerounais .
Que cette mascarade d'État s'arrête ! Rangez- vous du côté de la Nation. Vos ordres sont illégaux ! Arrêtez immédiatement la roublardise , nous savons tous qui vous êtes.
Vous ne gagnerez pas cette guerre contre ceux que vous êtes sencés protéger.

Patriotes debouts pour la lutte de votre indépendance, Restez debouts  Luttez ! Et que L'Armée Céleste Combatte à vos côtés ! Au Nom Suprême de Jésus-Christ ! Amen !
 Votre combat est noble. Seule la lutte libère. Défendez vous, battez vous ! Les soldats promettent mais ne respectent pas leurs promesses. Alors luttez, défendez vous !
Que l' Esprit Saint Désarme nos bourreaux et Consume toute arme forgée contre vous !
Tout complot des voleurs de Souveraineté et donneurs d'ordre criminels, Iniques, est consumé au stade embryonnaire, détruit Par l'Esprit-Saint ! ANPDJC !Amen !
Patriotes, que ce combat nous conduise dans la Paix, l'Unité et la Libération de notre Pays. Soyez Tous Couverts Par le Sang de Jésus-Christ Versé pour nous sur la Croix ! Amen !","Bravo Camerounais, on ne lâche rien, il faut donner du boulot à tous ces tontons Macoutes, BIRS envoyés par les gangsters au pouvoir à Yaoundé pour défendre le pouvoir qu'ils ont volé à M K. Président élu du Cameroun.

Qui est légitime pour donner l'autorisation de marcher ? Répondez vous même à votre question ! Biya mort et enterré ou le Président élu M Kamto ?

Les forces de désordres, vous vous rendez complices de violence et terrorisme contre la Population. Seul le Peuple est Souverain. Vous et vos collègues violentez kidnappez et tuez les Camerounais .
Que cette mascarade d'État s'arrête ! Rangez- vous du côté de la Nation. Vos ordres sont illégaux ! Arrêtez immédiatement la roublardise , nous savons tous qui vous êtes.
Vous ne gagnerez pas cette guerre contre ceux que vous êtes sencés protéger.

Patriotes debouts pour la lutte de votre indépendance, Restez debouts  Luttez ! Et que L'Armée Céleste Combatte à vos côtés ! Au Nom Suprême de Jésus-Christ ! Amen !
 Votre combat est noble. Seule la lutte libère. Défendez vous, battez vous ! Les soldats promettent mais ne respectent pas leurs promesses. Alors luttez, défendez vous !
Que l' Esprit Saint Désarme nos bourreaux et Consume toute arme forgée contre vous !
Tout complot des voleurs de Souveraineté et donneurs d'ordre criminels, Iniques, est consumé au stade embryonnaire, détruit Par l'Esprit-Saint ! ANPDJC !Amen !
Patriotes, que ce combat nous conduise dans la Paix, l'Unité et la Libération de notre Pays. Soyez Tous Couverts Par le Sang de Jésus-Christ Versé pour nous sur la Croix ! Amen !",Thierry Aubin Moukam
8579,mj1toxJIBWs,achuuu tu exageres .. tu defends meme le non defendable...on t'a posé la kestion en tant que parent et non rdpciste zutt,achuuu tu exageres .. tu defends meme le non defendable...on t'a posé la kestion en tant que parent et non rdpciste zutt,Serge Ewane
8418,0ItmRvyi_Hw,Que les enquêteurs fassent les tours sur les RS... apparemment le père est le plus grand problème! Leurs voisins passé qui les connaissent depuis l'époque de leur mariage ont des témoignages édifiants! La mère et les enfants doivent être désintoxiqué... le mr est un manipulateur puissance mille,Que les enquêteurs fassent les tours sur les RS... apparemment le père est le plus grand problème! Leurs voisins passé qui les connaissent depuis l'époque de leur mariage ont des témoignages édifiants! La mère et les enfants doivent être désintoxiqué... le mr est un manipulateur puissance mille,Serge Ewane
9762,zm79DIK-KS0,This pastor political weti? You go kill me with grammar and opinions 🤣🤣🤣🤣🤣🤣🤣🤣🤣,This pastor political weti? You go kill me with grammar and opinions 🤣🤣🤣🤣🤣🤣🤣🤣🤣,Cyrille Nzouda
1504,-ElDp7unTk0,Il faut tout dire equinox tv,Il faut tout dire equinox tv,Charles Ndonzeu
6578,1id4XSE8CQ0,The school in mbanga pongo  is the force of experience biya Paul C.P.D.M,The school in mbanga pongo  is the force of experience biya Paul C.P.D.M,Thierry Aubin Moukam
7917,FhuFIBN4-zk,"Even if LRC put ripe banana in cool water, it shall never be green!!! Ambazonia must be free 👊🌄🙏❤️🤾","Even if LRC put ripe banana in cool water, it shall never be green!!! Ambazonia must be free 👊🌄🙏❤️🤾",Merlin Mpoudeu
6729,lKlWAE2G7mg,You can’t lock up everyone Atanga Nji,You can’t lock up everyone Atanga Nji,Thierry Aubin Moukam
9517,7AWxv6uBo2E,"Dominique and Carine = skip, fastfoward, earplugs.","Dominique and Carine = skip, fastfoward, earplugs.",Cyrille Nzouda
2594,Zm5RsjwrRV4,Hahaha them di hala Na halla ? Nobi sweet them bi di hear so ??😂😂😂😂😂,Hahaha them di hala Na halla ? Nobi sweet them bi di hear so ??😂😂😂😂😂,International Tchatcho
3912,1t0QmHTfHIQ,"Et si ce régime savait , que gouverner , c'est prévoir , la paix resterait pérenne au sein de notre société . Et malgré , ce carnage , la seule chose qui vaille , l'élection . Pourquoi sommes nous en arriver là ? 
Mr Rifoe , souvient toi c'est à cause de la répression sauvage perpétré par ton parti j'allais dire grand parti soluble dans l'urne malgré tout .

Alors de grâce , avalez vos leçons pour ne les vomir que face à vos étudiants malgré eux .

Toutes les forces de sécurité sont aux trouces du  M R C et le président kamto . Alors , Serge Alain , sortons de la langue de bois et disons les choses t'elle qu'elles sont . Tant que le régime biya y sera , notre drapeau restera en berne !","Et si ce régime savait , que gouverner , c'est prévoir , la paix resterait pérenne au sein de notre société . Et malgré , ce carnage , la seule chose qui vaille , l'élection . Pourquoi sommes nous en arriver là ? 
Mr Rifoe , souvient toi c'est à cause de la répression sauvage perpétré par ton parti j'allais dire grand parti soluble dans l'urne malgré tout .

Alors de grâce , avalez vos leçons pour ne les vomir que face à vos étudiants malgré eux .

Toutes les forces de sécurité sont aux trouces du  M R C et le président kamto . Alors , Serge Alain , sortons de la langue de bois et disons les choses t'elle qu'elles sont . Tant que le régime biya y sera , notre drapeau restera en berne !",Ben Hassan
1096,4WKINPHxLPg,JBB votre tenue vous convient,JBB votre tenue vous convient,Charles Ndonzeu
1435,BL4XY_h5KJ4,"En poste!!! Concernant l'histoire du jour, on doit fouetter tous ces pasteurs avec l'arbre de la paix.","En poste!!! Concernant l'histoire du jour, on doit fouetter tous ces pasteurs avec l'arbre de la paix.",Charles Ndonzeu
1457,b7tpe_ochEg,"La femme en blanc ne connaît pas du tout la parole de Dieu. On se demande si elle a déjà lu la Bible un jour. 
Voici ce que dit LÉVITIQUE CHAP 8 V17 : #Tu ne découvriras point la nudité d'une femme et de sa fille. Tu ne prendras point la fille de son fils, ni la fille de sa fille, pour découvrir leur nudité. Ce sont tes proches parentes: c'est un crime.#","La femme en blanc ne connaît pas du tout la parole de Dieu. On se demande si elle a déjà lu la Bible un jour. 
Voici ce que dit LÉVITIQUE CHAP 8 V17 : #Tu ne découvriras point la nudité d'une femme et de sa fille. Tu ne prendras point la fille de son fils, ni la fille de sa fille, pour découvrir leur nudité. Ce sont tes proches parentes: c'est un crime.#",Charles Ndonzeu
5585,-0TDElBplFU,"Le gouvernement n'a rien fait contre les populations,ce sont les 14% de kamtoto qui veulent faire un boucan vide alors qu'ils ont perdu les élections,ne soyez pas mauvais perdants.","Le gouvernement n'a rien fait contre les populations,ce sont les 14% de kamtoto qui veulent faire un boucan vide alors qu'ils ont perdu les élections,ne soyez pas mauvais perdants.",Cedric Sougang
9194,AszfUYIhOd0,yess je confirme le père si,yess je confirme le père si,Cyrille Nzouda
8819,b1Gk1LOBGOw,Allons selement,Allons selement,Serge Ewane
6963,sUEI039DIrQ,"l udc est une formation clanique sam mbaka etait une caution permettant a ce parti de s etendre
pourquoi ces caciques de Foumban qui pensent qu ils sont
majoritaires ne pouvaient pas attendre la tenue du congres ???
avaient ils peur que lors du congres Sam mbaka soit elu ?

udc = undp ( qui avait chassé samuel eboua)","l udc est une formation clanique sam mbaka etait une caution permettant a ce parti de s etendre
pourquoi ces caciques de Foumban qui pensent qu ils sont
majoritaires ne pouvaient pas attendre la tenue du congres ???
avaient ils peur que lors du congres Sam mbaka soit elu ?

udc = undp ( qui avait chassé samuel eboua)",Thierry Aubin Moukam
4856,LCjoa4eCmII,"le son n'est pas bien , il faut revoir","le son n'est pas bien , il faut revoir",Tchango International
3484,xdKDhx0F3nM,Tu tape tes parents et tu veux rencontrer le pasteur. En envoyant ton problème tu connais la solution ne dérange pas les gens,Tu tape tes parents et tu veux rencontrer le pasteur. En envoyant ton problème tu connais la solution ne dérange pas les gens,Ben Hassan
4693,Kwn68bMtVEA,Maj General Ayeke being worshiped by LRC which means he is a great hero next to late general Ivo.,Maj General Ayeke being worshiped by LRC which means he is a great hero next to late general Ivo.,Tchango International
1524,LrLTF151-nA,"Cette tenue te va tres bien Dominque, oui le jaune est ta couleur!","Cette tenue te va tres bien Dominque, oui le jaune est ta couleur!",Charles Ndonzeu
4600,d9srCLSvHfE,Waou 1ère la classe today 💪🏽,Waou 1ère la classe today 💪🏽,Tchango International
3802,9L9emYznekg,Mr Tabot you are very stupid,Mr Tabot you are very stupid,Ben Hassan
7091,thxvMQN-b3c,"Le truc ci on dirait une comédie à la fin
Les filles ci sont vraiment vraies !?🤔🤔🤔","Le truc ci on dirait une comédie à la fin
Les filles ci sont vraiment vraies !?🤔🤔🤔",Merlin Mpoudeu
7438,zhxv51J3wSQ,Mon peuple péri faute de connaissances quand vous allez mourir et vous retrouvez devant le Seigneur Jésus si vous avez cet Grace lui que vous dite aujourd'hui qui n amène pas à  Dieu il vous dira je ne vous connaît pas la vous verrez celui qui vous servez venir vous chercher pour vous m amenez dans son lieu (l enfer ) quand vous etes devant les chaines de télévision comme les gens vous apprecies sa vous monte a la tête repentez vous de ces paroles blasphèmatoire que Dieu vous pardonne au nom du Seigneur Jésus,Mon peuple péri faute de connaissances quand vous allez mourir et vous retrouvez devant le Seigneur Jésus si vous avez cet Grace lui que vous dite aujourd'hui qui n amène pas à  Dieu il vous dira je ne vous connaît pas la vous verrez celui qui vous servez venir vous chercher pour vous m amenez dans son lieu (l enfer ) quand vous etes devant les chaines de télévision comme les gens vous apprecies sa vous monte a la tête repentez vous de ces paroles blasphèmatoire que Dieu vous pardonne au nom du Seigneur Jésus,Merlin Mpoudeu
5514,31St3MmlVpg,Fake union,Fake union,Cedric Sougang
2548,dHhOH1Sixmc,Mr Serge Alain Stp lissez mon message pour une première fois 🙏 de grâce grâce pour le bien être des camerounais n'inviter plus jamais je dis plus jamais le RDPC svp même s'ils veulent revenir d'accepter pas stp je vous en conjure ce sont tous des diaboliques déguisés,Mr Serge Alain Stp lissez mon message pour une première fois 🙏 de grâce grâce pour le bien être des camerounais n'inviter plus jamais je dis plus jamais le RDPC svp même s'ils veulent revenir d'accepter pas stp je vous en conjure ce sont tous des diaboliques déguisés,International Tchatcho
4718,Baz24Qafd6w,9 million de dot c est exageré,9 million de dot c est exageré,Tchango International
862,mevgZ3pRwbo,Depuis que le péage existe qu elle est le bilan d encaissement depuis la création  ???? Où sont les routes  ???? L argents encaissés depuis lors part où  ????? N importe quoi,Depuis que le péage existe qu elle est le bilan d encaissement depuis la création  ???? Où sont les routes  ???? L argents encaissés depuis lors part où  ????? N importe quoi,Maxime Pouokam
545,QrI84_oU940,Les camerounais sont tous fous. On parle d'un président inexistant. À 87 ans quel discernement peut encore avoir un être humain ?,Les camerounais sont tous fous. On parle d'un président inexistant. À 87 ans quel discernement peut encore avoir un être humain ?,Maxime Pouokam
8745,cgroaQK0kRw,MBOBOCK ET MBATCHOU QUE DIEU VOUS PROTEGE VOUS AVEZ ENCORE BCP A APPRENDRE AUX AFRICAINS,MBOBOCK ET MBATCHOU QUE DIEU VOUS PROTEGE VOUS AVEZ ENCORE BCP A APPRENDRE AUX AFRICAINS,Serge Ewane
4818,gkjagxFErfE,"Résumé la situation catastrophique de notre pays et s’inquiété de l’avenir de nos enfants est irrespectueux. 
L’avenir nous dira.","Résumé la situation catastrophique de notre pays et s’inquiété de l’avenir de nos enfants est irrespectueux. 
L’avenir nous dira.",Tchango International
1217,4qsePaKUXN0,"1:33:00 quand les chinois viennent au Cameroun, ils viennent avec leurs employés, les camerounais ne gagnent pas grand chose.","1:33:00 quand les chinois viennent au Cameroun, ils viennent avec leurs employés, les camerounais ne gagnent pas grand chose.",Charles Ndonzeu
1276,kv8b3_Xk_HU,Hamadou Ahidjo a construit et Paul Biya a deconstruit. Le Sultan et la Maire auraient pu se concerter afin d'eviter tout ce qui cree des tiraillements par ci et par la. C'est pas une urgence signalee,Hamadou Ahidjo a construit et Paul Biya a deconstruit. Le Sultan et la Maire auraient pu se concerter afin d'eviter tout ce qui cree des tiraillements par ci et par la. C'est pas une urgence signalee,Charles Ndonzeu
2749,71qgbo6QSzU,Biya POUL is ban in southern Cameroon Ambazonia,Biya POUL is ban in southern Cameroon Ambazonia,International Tchatcho
3094,ypj4HTGT0BM,Salut à vous c'est une histoire qui fait froid au dos. le monde est devenu la jungle par certains méchants criminels du régime de Yaoundé qui abusent à ciel ouvert les faibles mais la pierre de dieu écrase doucement et sûrement ils payeront.courage et bravo à vous merci pour la dénonciation,Salut à vous c'est une histoire qui fait froid au dos. le monde est devenu la jungle par certains méchants criminels du régime de Yaoundé qui abusent à ciel ouvert les faibles mais la pierre de dieu écrase doucement et sûrement ils payeront.courage et bravo à vous merci pour la dénonciation,Ben Hassan
262,HdpCF_IOZM0,Hi Boys 😍💋 💝💖♥️❤️,Hi Boys 😍💋 💝💖♥️❤️,Maxime Pouokam
7418,LNzO7xMbd6s,Le président Paul Biya ???  You people are are truly shameless. His pens should be out of ink by now.. Chaiii.,Le président Paul Biya ???  You people are are truly shameless. His pens should be out of ink by now.. Chaiii.,Merlin Mpoudeu
5646,YsHgcGBd5Hw,Un pays où rien ne va,Un pays où rien ne va,Cedric Sougang
6270,ol_RWkDTkKs,Bravo aux avocats brillants à la droite du moderateur. Il y a encore de valeurs morales au cameroun...,Bravo aux avocats brillants à la droite du moderateur. Il y a encore de valeurs morales au cameroun...,Thierry Aubin Moukam
9559,NIW4f3Yvtec,"JE PENSE QUE LE MINISTRE DES POSTES A BIEN AGI. FELICITATIONS. ICI, JE SUIS NEUTRE.","JE PENSE QUE LE MINISTRE DES POSTES A BIEN AGI. FELICITATIONS. ICI, JE SUIS NEUTRE.",Cyrille Nzouda
9540,c8yI-dUNwpk,"Welcome to Kleptoland. For sure, you have failed.","Welcome to Kleptoland. For sure, you have failed.",Cyrille Nzouda
7948,lYtLCMlmhkQ,Chaaaa dis pikin dey di find na wish kind money so who fool dem so nooo weeeh make papa and mami di talk with dia pikin ooo.,Chaaaa dis pikin dey di find na wish kind money so who fool dem so nooo weeeh make papa and mami di talk with dia pikin ooo.,Merlin Mpoudeu
6591,cnNtwfKRLps,"Ah si c'était aussi facile en étant positif, c'est que tout le monde travail.","Ah si c'était aussi facile en étant positif, c'est que tout le monde travail.",Thierry Aubin Moukam
7023,h5GfmTLOiUQ,Parler chez vous au Burundi Bamilekes,Parler chez vous au Burundi Bamilekes,Merlin Mpoudeu
8791,r8O54iTUOfI,"Courage les filles
Moi même je souffre des yeux","Courage les filles
Moi même je souffre des yeux",Serge Ewane
2735,fs5xC1fBbHk,"Je suis extrêmement choquée de savoir que vous êtes une chaîne de télévision de poubelle,  incitant à la haine,  cest honteux ! Scandaleux! Choquant ! Pitoyable ! Minable !!! Faire un faux témoignage est passible de prison,  c'est une honte pour notre pays...","Je suis extrêmement choquée de savoir que vous êtes une chaîne de télévision de poubelle,  incitant à la haine,  cest honteux ! Scandaleux! Choquant ! Pitoyable ! Minable !!! Faire un faux témoignage est passible de prison,  c'est une honte pour notre pays...",International Tchatcho
5195,aidZpMiYWIk,"Quand est ce que vous allez arrêtez de vous plaindre et agir? 
 Combien de violeurs ont été castré ? Si vous n 'heradiquez pas l'objet du viol( pénis du violeur) comment espérez- vous protéger vos propres enfants,les enfants du voisin.  Arrêtez de vous plaindre et agissez. Tous ceux qui gardent le silence sur l'identité du violeur enfin de protéger le nom de la famille, leur image sont tous complices de la destruction de victimes futur.
 Toutes les femmes devraient organiser des marches enfin d'invoquer la malédiction de Dieu sur tous ceux qui commettent des agressions contre les femmes et les enfants.","Quand est ce que vous allez arrêtez de vous plaindre et agir? 
 Combien de violeurs ont été castré ? Si vous n 'heradiquez pas l'objet du viol( pénis du violeur) comment espérez- vous protéger vos propres enfants,les enfants du voisin.  Arrêtez de vous plaindre et agissez. Tous ceux qui gardent le silence sur l'identité du violeur enfin de protéger le nom de la famille, leur image sont tous complices de la destruction de victimes futur.
 Toutes les femmes devraient organiser des marches enfin d'invoquer la malédiction de Dieu sur tous ceux qui commettent des agressions contre les femmes et les enfants.",Cedric Sougang
4829,gkjagxFErfE,Bravo 🍾 pour le débats douala marlyse belle. Voilà ta note 📝 0/10 zéro franchement quitte se partie pendant qu’il est encore temps bravo à kwin franchement vous êtes une vraie femme une vraie mère et merci au MRC,Bravo 🍾 pour le débats douala marlyse belle. Voilà ta note 📝 0/10 zéro franchement quitte se partie pendant qu’il est encore temps bravo à kwin franchement vous êtes une vraie femme une vraie mère et merci au MRC,Tchango International
4760,iolPV3e7tRY,"Cameroun  un pays maudit,  qui est envahi par la force du mal","Cameroun  un pays maudit,  qui est envahi par la force du mal",Tchango International
497,e9oR7Ei0wsI,"Sachez lire la bible svp. Honnêtement 5on père et ta mère si il y a une promesse mais la bible continu en disant vous parent respectez vos enfants . Il y a des parents qui pensent que ils prennent la place de Dieu. Non Dieu est Dieu ! On honnore les parents on ne les adorent pas, moi je suis maman je me refuse de maudire mon enfant si je le fait cela signifie que je n'ai pas la crainte de Dieu, alors qui es tu comme parent pour savoir comment Dieu a fait grandir un enfant dans ton sein. Non Dizu ne cautione pas ça.","Sachez lire la bible svp. Honnêtement 5on père et ta mère si il y a une promesse mais la bible continu en disant vous parent respectez vos enfants . Il y a des parents qui pensent que ils prennent la place de Dieu. Non Dieu est Dieu ! On honnore les parents on ne les adorent pas, moi je suis maman je me refuse de maudire mon enfant si je le fait cela signifie que je n'ai pas la crainte de Dieu, alors qui es tu comme parent pour savoir comment Dieu a fait grandir un enfant dans ton sein. Non Dizu ne cautione pas ça.",Maxime Pouokam
9690,RBQ6fiRWbsg,We pray for total Freedom of Ambazonia 🙏❤️🙏☀️🙏👊🌕,We pray for total Freedom of Ambazonia 🙏❤️🙏☀️🙏👊🌕,Cyrille Nzouda
6426,_oSjNgFxrUI,"De quoi ces avocats parlent, sisiku ayuk table a dit sur France 24 qu’il est prêt à mourir, alors disons le droit, c’est la peine de mort avec exécution dans maximum 2 semaines . Sinon moi aussi je vais demander la sessession de l’ouest, de l’est et du nord.","De quoi ces avocats parlent, sisiku ayuk table a dit sur France 24 qu’il est prêt à mourir, alors disons le droit, c’est la peine de mort avec exécution dans maximum 2 semaines . Sinon moi aussi je vais demander la sessession de l’ouest, de l’est et du nord.",Thierry Aubin Moukam
5481,1fNw4Qw307s,"Beautiful schools with beautiful classrooms for our children, the of my country, Paul Biya.","Beautiful schools with beautiful classrooms for our children, the of my country, Paul Biya.",Cedric Sougang
25,Z8TCo_H63l8,"Message du Seigneur pour le Cameroun dans psaumes 80: 1-20 
Les Camerounais doivent rentrer vers le Seigneur leur Dieu et pleurer pour leur pays. Dieu mettra un homme qu'il aura choisit a la tete de ce pays.
Mais croyez moi la fin de biya arrive et est deja arrivé, il a detruit le Cameroun et a insulté Dieu dans son orgeuil et sa soif de pouvoir, nul ne detruit ce que Dieu a Benit sans etre punis, alors qu'il demande pardon pour que sa descendance soit sauvée. 
A Dieu la vengeance et la gloire.","Message du Seigneur pour le Cameroun dans psaumes 80: 1-20 
Les Camerounais doivent rentrer vers le Seigneur leur Dieu et pleurer pour leur pays. Dieu mettra un homme qu'il aura choisit a la tete de ce pays.
Mais croyez moi la fin de biya arrive et est deja arrivé, il a detruit le Cameroun et a insulté Dieu dans son orgeuil et sa soif de pouvoir, nul ne detruit ce que Dieu a Benit sans etre punis, alors qu'il demande pardon pour que sa descendance soit sauvée. 
A Dieu la vengeance et la gloire.",Maxime Pouokam
9742,DhKn0LFTuU8,"Le Sous-Prefect sera puni parce-
qu'il n'a pas respecte le reglement
secret de leur parti,le RDPC. Il ne
faut a.son confrere le Prefect,meme si ce dernier le
traine dans la boue.","Le Sous-Prefect sera puni parce-
qu'il n'a pas respecte le reglement
secret de leur parti,le RDPC. Il ne
faut a.son confrere le Prefect,meme si ce dernier le
traine dans la boue.",Cyrille Nzouda
760,uvQ1nNUZoxo,"@CEASEFIRE
@CEASEFIRE
@CEASEFIRE
@CEASEFIRE should be called to end the killings in Southern Cameroons.","@CEASEFIRE
@CEASEFIRE
@CEASEFIRE
@CEASEFIRE should be called to end the killings in Southern Cameroons.",Maxime Pouokam
2603,HOCwcDFUO4w,SEUL L'ÉQUILIBRE DE LA TERREUR FERA RÉGNER LA PAIX DANS CE PAYS LE CAMEROUN ET CHASSER CE GOUVERNEMENT ASSASSIN ET MÉDIOCRE,SEUL L'ÉQUILIBRE DE LA TERREUR FERA RÉGNER LA PAIX DANS CE PAYS LE CAMEROUN ET CHASSER CE GOUVERNEMENT ASSASSIN ET MÉDIOCRE,International Tchatcho
1608,yuAOCA8_XYg,Les hommes intelligents sont tjr incompris. Merci Dr,Les hommes intelligents sont tjr incompris. Merci Dr,Charles Ndonzeu
5390,nB5XKmmpUQg,El veux juste le divorce parce quel a un amants dehors waii les femme pourquoi tu mens comme ça,El veux juste le divorce parce quel a un amants dehors waii les femme pourquoi tu mens comme ça,Cedric Sougang
8327,KE3NP2PmxsU,Wahoo merci à l l'association  que le seigneur  vous le rendent  au centuple merci Equinox.,Wahoo merci à l l'association  que le seigneur  vous le rendent  au centuple merci Equinox.,Serge Ewane
8050,EHMlrHE6fa4,ou avez-vous ramasse ce perdu,ou avez-vous ramasse ce perdu,Serge Ewane
804,mt3Rv0tTu0g,Mensonge sur furu awa,Mensonge sur furu awa,Maxime Pouokam
6377,mLfG3Nbc8YQ,Na guy wey dat pastor use not knife,Na guy wey dat pastor use not knife,Thierry Aubin Moukam
7249,MQUTTeKj6_8,C'est nettement préférable de rester célibataire que d'épouser la mauvaise personne,C'est nettement préférable de rester célibataire que d'épouser la mauvaise personne,Merlin Mpoudeu
4409,98rf0-HObcQ,"Le plus important rentrée chez le père, seleument le bon dieu nous donnera la enteligence et le savoir vive ,Sans le bon dieu ont ne pue rient,aimé et gardé votre famille que le bon d'i vœu envoit ,la fidélité et le vraie amour est très important  ,rentré et cherché le bon dieu c,est le seul chemin pour réussir et vivre calme avec ta famille 🙏🙏🙏🙏🙏🙏","Le plus important rentrée chez le père, seleument le bon dieu nous donnera la enteligence et le savoir vive ,Sans le bon dieu ont ne pue rient,aimé et gardé votre famille que le bon d'i vœu envoit ,la fidélité et le vraie amour est très important  ,rentré et cherché le bon dieu c,est le seul chemin pour réussir et vivre calme avec ta famille 🙏🙏🙏🙏🙏🙏",Tchango International
3198,XOJpekkAIFA,PCRN & rdpc cherchent chaque chance pour dédouaner les faucons qui mettent à mal la cohésion et le développement national.,PCRN & rdpc cherchent chaque chance pour dédouaner les faucons qui mettent à mal la cohésion et le développement national.,Ben Hassan
6081,8vgKoWsmQjQ,"But one day the sun shall rise... and One KAMERUN will be....that day, we will  conquer our freedom without france. The real Kamerunians will write a nationalist song... and everyone will be singing  it while carrying  his ""one"" stone to rebuild the country.... ohhh...the NEW COUNTRY.
THIS IS NOT JUST A DREAM....","But one day the sun shall rise... and One KAMERUN will be....that day, we will  conquer our freedom without france. The real Kamerunians will write a nationalist song... and everyone will be singing  it while carrying  his ""one"" stone to rebuild the country.... ohhh...the NEW COUNTRY.
THIS IS NOT JUST A DREAM....",Thierry Aubin Moukam
2976,8h-FP3srWgk,Lyonga #STOP THE WAR.TO EVERY CAMEROUNIA # stops the WAR in Southern Cameroon,Lyonga #STOP THE WAR.TO EVERY CAMEROUNIA # stops the WAR in Southern Cameroon,International Tchatcho
9931,xQwEi7YoNso,Meme le riz ce gouvernement de vieillard vole😡😡 seigneur le Cameroon s’effondre,Meme le riz ce gouvernement de vieillard vole😡😡 seigneur le Cameroon s’effondre,Cyrille Nzouda
7356,g9ioEkRdemI,"Dieu leur a montré qu'on ne peut pas se moquer indéfiniment des populations !
Ce n'est qu'un avertissement !
Ils prennent l'argent des camerounais pour louer tout un avion d'une compagnie étrangère ! 
Pour leur confort personnel !
Le Camerounais lambda subit le martyre sur la route !
Ngdere/Maroua  14 h ! Là où on mettait 5 à 6 h de route !
Leur présence n'était pas nécessaire ! Ils n'avaient qu'à envoyer le montant de la location de l'équipage aux populations ! Cela aurait été plus bénéfique !
Même dieu a refusé cette mascarade !
La visite à tourné casaque !","Dieu leur a montré qu'on ne peut pas se moquer indéfiniment des populations !
Ce n'est qu'un avertissement !
Ils prennent l'argent des camerounais pour louer tout un avion d'une compagnie étrangère ! 
Pour leur confort personnel !
Le Camerounais lambda subit le martyre sur la route !
Ngdere/Maroua  14 h ! Là où on mettait 5 à 6 h de route !
Leur présence n'était pas nécessaire ! Ils n'avaient qu'à envoyer le montant de la location de l'équipage aux populations ! Cela aurait été plus bénéfique !
Même dieu a refusé cette mascarade !
La visite à tourné casaque !",Merlin Mpoudeu
5687,GKXTBt0uy3c,Ecoutez! je me demande pourquoi vous invitez ce guignol de aschou sur votre plateau? à vrai dire son raisonnement est celui d'un inculte qui en fait n'est qu'un suiviste  assoiffé de pouvoir et de matériel.,Ecoutez! je me demande pourquoi vous invitez ce guignol de aschou sur votre plateau? à vrai dire son raisonnement est celui d'un inculte qui en fait n'est qu'un suiviste  assoiffé de pouvoir et de matériel.,Cedric Sougang
1548,ImSEAYKFBXM,LE BOIS. DU CAMEROUN EST UN SUJET QUI ME REND MALADE. LES VRAIS PROPRIETAIRES RESTENT TRES PAUVRES.,LE BOIS. DU CAMEROUN EST UN SUJET QUI ME REND MALADE. LES VRAIS PROPRIETAIRES RESTENT TRES PAUVRES.,Charles Ndonzeu
407,yFE8v68KyYA,🤣🤣🤣🤣hors sujet,🤣🤣🤣🤣hors sujet,Maxime Pouokam
3942,3wsZKoQAOF0,this is horrible,this is horrible,Ben Hassan
5961,IJ2LPTsINqQ,"On ne reviendra pas ici sur  la rhétorique de l'état qui est une entité objective et impersonnelle mais il  est important de rappeler au rdpc que les fonctionnaires  n'exercent pas des fonctions politiques mais administratives , ils sont neutres et doivent le rester ...ils servent l'état et non un simple parti politique fut il le rdpc ...!","On ne reviendra pas ici sur  la rhétorique de l'état qui est une entité objective et impersonnelle mais il  est important de rappeler au rdpc que les fonctionnaires  n'exercent pas des fonctions politiques mais administratives , ils sont neutres et doivent le rester ...ils servent l'état et non un simple parti politique fut il le rdpc ...!",Cedric Sougang
3162,cGhALgcxQlQ,Ce vieux doit quitter le pouvoir.  Il est trop vieux pour gouverner.,Ce vieux doit quitter le pouvoir.  Il est trop vieux pour gouverner.,Ben Hassan
293,l8EUSvnkmPA,Incroyable !!!!,Incroyable !!!!,Maxime Pouokam
5852,uYldcezoHwU,"Hein, qu'on va faire quoi au gouvernement? Géller leur bien? Et leur refuser les visa? Et quoi encore?....🤣🤣😅😅😅 après le R va sortir pour dire que le Cameroun est souverain hein?","Hein, qu'on va faire quoi au gouvernement? Géller leur bien? Et leur refuser les visa? Et quoi encore?....🤣🤣😅😅😅 après le R va sortir pour dire que le Cameroun est souverain hein?",Cedric Sougang
